69,1,10.514486488,-85.3702517599,95.79,2014-01-24T13:27:36Z,4
70,1,10.5144388787,-85.3702655062,95.79,2014-01-24T13:28:36Z,5
71,1,10.5143786967,-85.3702499997,95.79,2014-01-24T13:29:36Z,1
72,1,10.5142997392,-85.3703229222,96.75,2014-01-24T13:30:36Z,2
73,1,10.5143470131,-85.3703291249,96.75,2014-01-24T13:31:36Z,3
74,1,10.5143321771,-85.3705065697,97.23,2014-01-24T13:32:36Z,4
75,1,10.5141647905,-85.3704361618,97.23,2014-01-24T13:33:36Z,5
76,1,10.5141064525,-85.370455943,97.71,2014-01-24T13:34:36Z,1
77,1,10.5140590109,-85.3706249222,97.71,2014-01-24T13:35:36Z,2
78,1,10.5140602682,-85.3705941606,98.19,2014-01-24T13:36:36Z,3
79,1,10.5139047001,-85.3707169555,99.15,2014-01-24T13:37:36Z,4
80,1,10.5139259901,-85.3706947435,99.63,2014-01-24T13:38:36Z,5
81,1,10.5139071308,-85.3706511576,99.63,2014-01-24T13:39:36Z,1
82,1,10.5138216354,-85.3706405126,100.11,2014-01-24T13:40:36Z,2
83,1,10.5138088111,-85.3706707712,100.11,2014-01-24T13:41:36Z,3
84,1,10.5137548316,-85.3706908878,100.6,2014-01-24T13:42:36Z,4
85,1,10.513778301,-85.3706536721,100.11,2014-01-24T13:43:36Z,5
86,1,10.5136214755,-85.3707446158,100.6,2014-01-24T13:44:36Z,1
87,1,10.5134782288,-85.3708650637,101.56,2014-01-24T13:45:36Z,2
88,1,10.5134355649,-85.370882079,102.52,2014-01-24T13:46:36Z,3
89,1,10.5133869499,-85.3708726075,103,2014-01-24T13:47:36Z,4
90,1,10.5133392569,-85.3708536644,103.48,2014-01-24T13:48:36Z,5
91,1,10.5132000335,-85.3709037881,103,2014-01-24T13:49:36Z,1
92,1,10.5132012069,-85.3709726874,103.96,2014-01-24T13:50:36Z,2
93,1,10.5131642427,-85.3710053768,104.44,2014-01-24T13:51:36Z,3
94,1,10.5130651686,-85.371021973,104.92,2014-01-24T13:52:36Z,4
95,1,10.5130741373,-85.3710822389,105.4,2014-01-24T13:53:36Z,5
96,1,10.5129376799,-85.3711026907,105.88,2014-01-24T13:54:36Z,1
97,1,10.512898704,-85.3710999247,106.36,2014-01-24T13:55:36Z,2
98,1,10.5128217582,-85.3711074684,106.36,2014-01-24T13:56:36Z,3
99,1,10.5128758214,-85.3711951431,106.36,2014-01-24T13:57:36Z,4
100,1,10.5128846224,-85.3711939696,105.88,2014-01-24T13:58:36Z,5
101,1,10.512936255,-85.3712094761,105.88,2014-01-24T13:59:36Z,1
102,1,10.5128386896,-85.3711842466,105.88,2014-01-24T14:00:36Z,2
103,1,10.5127294734,-85.3712842427,108.29,2014-01-24T14:01:36Z,3
104,1,10.5126839597,-85.3713405691,108.29,2014-01-24T14:02:36Z,4
105,1,10.5126541201,-85.3714543954,108.77,2014-01-24T14:03:36Z,5
106,1,10.5126614962,-85.3714744281,108.77,2014-01-24T14:04:36Z,1
107,1,10.5125687923,-85.3714617714,110.21,2014-01-24T14:05:36Z,2
108,1,10.5125313252,-85.3714716621,109.73,2014-01-24T14:06:36Z,3
109,1,10.5125507712,-85.3714921977,110.21,2014-01-24T14:07:36Z,4
110,1,10.5125106219,-85.3714364581,110.21,2014-01-24T14:08:36Z,5
111,1,10.512455469,-85.3714807983,110.21,2014-01-24T14:09:36Z,1
112,1,10.5123698898,-85.3714570776,110.69,2014-01-24T14:10:36Z,2
113,1,10.5123007391,-85.3714921977,110.69,2014-01-24T14:11:36Z,3
114,1,10.5122983921,-85.3715067822,111.17,2014-01-24T14:12:36Z,4
115,1,10.51230032,-85.3715569898,111.17,2014-01-24T14:13:36Z,5
116,1,10.5122139025,-85.3715608455,112.13,2014-01-24T14:14:36Z,1
117,1,10.5121962167,-85.3715729155,113.09,2014-01-24T14:15:36Z,2
118,1,10.5121801235,-85.3715376277,112.61,2014-01-24T14:16:36Z,3
119,1,10.5122009106,-85.371585656,114.05,2014-01-24T14:17:36Z,4
120,1,10.5122200213,-85.3715341073,115.01,2014-01-24T14:18:36Z,5
121,1,10.5121593364,-85.3715491109,116.46,2014-01-24T14:19:36Z,1
122,1,10.5121794529,-85.3715275694,116.94,2014-01-24T14:20:36Z,2
123,1,10.5121939536,-85.3715593368,117.42,2014-01-24T14:21:36Z,3
124,1,10.5121930316,-85.3715227079,118.38,2014-01-24T14:22:36Z,4
125,1,10.5121538043,-85.371512901,117.9,2014-01-24T14:23:36Z,5
126,1,10.5122001562,-85.3714734223,118.38,2014-01-24T14:24:36Z,1
127,1,10.51217434,-85.3714171797,117.9,2014-01-24T14:25:36Z,2
128,1,10.5121715739,-85.3714224603,118.86,2014-01-24T14:26:36Z,3
129,1,10.5121204443,-85.371517092,117.9,2014-01-24T14:27:36Z,4
130,1,10.5121489428,-85.3716154117,118.38,2014-01-24T14:28:36Z,5
131,1,10.5119718332,-85.371714402,119.34,2014-01-24T14:29:36Z,1
132,1,10.51196035,-85.3717396315,119.82,2014-01-24T14:30:36Z,2
133,1,10.5119586736,-85.3717785235,120.3,2014-01-24T14:31:36Z,3
134,1,10.5117932986,-85.3719465807,121.26,2014-01-24T14:32:36Z,4
135,1,10.5116782989,-85.3719099518,122.71,2014-01-24T14:33:36Z,5
136,1,10.5115894508,-85.3719154,123.19,2014-01-24T14:34:36Z,1
137,1,10.5116174463,-85.3718741611,123.19,2014-01-24T14:35:36Z,2
138,1,10.5115287658,-85.3718298208,123.67,2014-01-24T14:36:36Z,3
139,1,10.5114391632,-85.3717842232,123.19,2014-01-24T14:37:36Z,4
140,1,10.5113769695,-85.3717031702,124.63,2014-01-24T14:38:36Z,5
141,1,10.5113680009,-85.3715429083,123.67,2014-01-24T14:39:36Z,1
142,1,10.5114906281,-85.3714761045,123.19,2014-01-24T14:40:36Z,2
143,1,10.5114669073,-85.3714797087,122.71,2014-01-24T14:41:36Z,3
144,1,10.5114118382,-85.3714739252,121.74,2014-01-24T14:42:36Z,4
145,1,10.5113799032,-85.3715300839,122.22,2014-01-24T14:43:36Z,5
146,1,10.5113460403,-85.3715477698,122.22,2014-01-24T14:44:36Z,1
147,1,10.5113524944,-85.3714830615,121.26,2014-01-24T14:45:36Z,2
148,1,10.5113100819,-85.3713912796,122.71,2014-01-24T14:46:36Z,3
149,1,10.5111874547,-85.3714793734,122.71,2014-01-24T14:47:36Z,4
150,1,10.5112027097,-85.3714945447,122.71,2014-01-24T14:48:36Z,5
151,1,10.511199357,-85.3714851569,123.67,2014-01-24T14:49:36Z,1
152,1,10.5110903084,-85.371503178,122.22,2014-01-24T14:50:36Z,2
153,1,10.5111153703,-85.3714864142,122.71,2014-01-24T14:51:36Z,3
154,1,10.5110649113,-85.3714392241,123.19,2014-01-24T14:52:36Z,4
155,1,10.5110501591,-85.3714668844,123.19,2014-01-24T14:53:36Z,5
156,1,10.5110747181,-85.3714516293,122.71,2014-01-24T14:54:36Z,1
157,1,10.51106181,-85.3713528067,123.67,2014-01-24T14:55:36Z,2
158,1,10.5109730456,-85.3713449277,123.19,2014-01-24T14:56:36Z,3
159,1,10.5109757278,-85.3713259008,124.15,2014-01-24T14:57:36Z,4
160,1,10.5109276157,-85.3713342827,122.71,2014-01-24T14:58:36Z,5
161,1,10.5108861253,-85.3713523876,123.19,2014-01-24T14:59:36Z,1
162,1,10.5108282063,-85.3713766113,123.19,2014-01-24T15:00:36Z,2
163,1,10.5107672699,-85.3713227995,123.67,2014-01-24T15:01:36Z,3
164,1,10.5108453892,-85.3712398186,122.71,2014-01-24T15:02:36Z,4
165,1,10.5107527692,-85.37120956,123.67,2014-01-24T15:03:36Z,5
166,1,10.5107165594,-85.3712270781,123.19,2014-01-24T15:04:36Z,1
167,1,10.510713039,-85.3712250665,122.71,2014-01-24T15:05:36Z,2
168,1,10.5106661003,-85.3712378908,122.71,2014-01-24T15:06:36Z,3
169,1,10.510710692,-85.3711161856,123.67,2014-01-24T15:07:36Z,4
170,1,10.5106721353,-85.371090956,121.74,2014-01-24T15:08:36Z,5
171,1,10.5105690379,-85.3710592724,120.3,2014-01-24T15:09:36Z,1
172,1,10.5104397889,-85.3709935583,119.82,2014-01-24T15:10:36Z,2
173,1,10.5104888231,-85.3709767107,119.82,2014-01-24T15:11:36Z,3
174,1,10.5104644317,-85.3710028622,119.82,2014-01-24T15:12:36Z,4
175,1,10.5104224384,-85.3709501401,119.82,2014-01-24T15:13:36Z,5
176,1,10.5104124639,-85.3709099907,119.82,2014-01-24T15:14:36Z,1
177,1,10.51044113,-85.3708581068,119.34,2014-01-24T15:15:36Z,2
178,1,10.5104239471,-85.3707944881,118.38,2014-01-24T15:16:36Z,3
179,1,10.5104136374,-85.3708235733,118.86,2014-01-24T15:17:36Z,4
180,1,10.5103243701,-85.3708570171,118.38,2014-01-24T15:18:36Z,5
181,1,10.5103435647,-85.3708141856,117.9,2014-01-24T15:19:36Z,1
182,1,10.51036519,-85.370768588,117.9,2014-01-24T15:20:36Z,2
183,1,10.5103824567,-85.3707750421,117.9,2014-01-24T15:21:36Z,3
184,1,10.5103515275,-85.370758865,117.42,2014-01-24T15:22:36Z,4
185,1,10.5103155691,-85.3707863577,117.42,2014-01-24T15:23:36Z,5
186,1,10.5104096979,-85.3707110882,117.42,2014-01-24T15:24:36Z,1
187,1,10.5102713965,-85.3705535922,107.81,2014-01-24T15:25:36Z,2
188,1,10.5103088636,-85.3704329766,101.56,2014-01-24T15:26:36Z,3
189,1,10.5103537906,-85.3702645004,96.27,2014-01-24T15:27:36Z,4
190,1,10.5102825444,-85.3701827768,91.46,2014-01-24T15:28:36Z,5
191,1,10.5102932733,-85.3702124488,90.02,2014-01-24T15:29:36Z,1
192,1,10.510276258,-85.3702282067,88.58,2014-01-24T15:30:36Z,2
193,1,10.5103718955,-85.3701063339,90.02,2014-01-24T15:31:36Z,3
194,1,10.5103495996,-85.3700229339,85.69,2014-01-24T15:32:36Z,4
195,1,10.5103388708,-85.3700028174,85.21,2014-01-24T15:33:36Z,5
196,1,10.5102663673,-85.3699607402,80.89,2014-01-24T15:34:36Z,1
197,1,10.5101444945,-85.369964093,78,2014-01-24T15:35:36Z,2
198,1,10.5101708975,-85.3699423838,77.52,2014-01-24T15:36:36Z,3
199,1,10.510218339,-85.3699027374,77.04,2014-01-24T15:37:36Z,4
200,1,10.5101830512,-85.3697194252,75.12,2014-01-24T15:38:36Z,5
201,1,10.5101805367,-85.3696263861,74.64,2014-01-24T15:39:36Z,1
202,1,10.5102073587,-85.3696958721,74.16,2014-01-24T15:40:36Z,2
203,1,10.510105351,-85.3696608357,72.24,2014-01-24T15:41:36Z,3
204,1,10.5101683829,-85.3694512043,73.2,2014-01-24T15:42:36Z,4
205,1,10.5101480149,-85.3694678843,73.2,2014-01-24T15:43:36Z,5
206,1,10.5101869907,-85.3695013281,71.76,2014-01-24T15:44:36Z,1
207,1,10.51013452,-85.3694458399,72.72,2014-01-24T15:45:36Z,2
208,1,10.510064112,-85.3694137372,70.79,2014-01-24T15:46:36Z,3
209,1,10.5100090429,-85.3693602607,71.27,2014-01-24T15:47:36Z,4
210,1,10.5100392178,-85.3693557344,71.27,2014-01-24T15:48:36Z,5
211,1,10.5099827237,-85.3693898488,70.79,2014-01-24T15:49:36Z,1
212,1,10.5100892577,-85.3693984821,69.35,2014-01-24T15:50:36Z,2
213,1,10.5100098811,-85.3693895135,68.87,2014-01-24T15:51:36Z,3
214,1,10.5100051872,-85.3693471849,71.27,2014-01-24T15:52:36Z,4
215,1,10.5099142436,-85.3693018388,70.31,2014-01-24T15:53:36Z,5
216,1,10.5099088792,-85.3693779465,68.87,2014-01-24T15:54:36Z,1
217,1,10.5099049397,-85.3693207819,67.43,2014-01-24T15:55:36Z,2
218,1,10.5097427499,-85.3692553192,66.47,2014-01-24T15:56:36Z,3
219,1,10.5097409058,-85.369323967,65.51,2014-01-24T15:57:36Z,4
220,1,10.5097311828,-85.3693613503,65.03,2014-01-24T15:58:36Z,5
221,1,10.5097324401,-85.3693363722,64.07,2014-01-24T15:59:36Z,1
222,1,10.5096855853,-85.3693104722,65.51,2014-01-24T16:00:36Z,2
223,1,10.5096896924,-85.3693444189,65.99,2014-01-24T16:01:36Z,3
224,1,10.5097201187,-85.3693349473,65.51,2014-01-24T16:02:36Z,4
225,1,10.5097170174,-85.3693172615,65.03,2014-01-24T16:03:36Z,5
226,1,10.5097392295,-85.3693447541,65.03,2014-01-24T16:04:36Z,1
227,1,10.5097027682,-85.3693278227,65.03,2014-01-24T16:05:36Z,2
228,1,10.5096709169,-85.3692860808,66.47,2014-01-24T16:06:36Z,3
229,1,10.5096409097,-85.3692707419,65.51,2014-01-24T16:07:36Z,4
230,1,10.5096963141,-85.3692532238,65.99,2014-01-24T16:08:36Z,5
231,1,10.5096972361,-85.3692901041,65.51,2014-01-24T16:09:36Z,1
232,1,10.5097135808,-85.3692403156,65.51,2014-01-24T16:10:36Z,2
233,1,10.5096816458,-85.3693194408,66.47,2014-01-24T16:11:36Z,3
234,1,10.5097280815,-85.3693180159,65.03,2014-01-24T16:12:36Z,4
235,1,10.5096785445,-85.3693028446,65.51,2014-01-24T16:13:36Z,5
236,1,10.5096553266,-85.3693072032,65.03,2014-01-24T16:14:36Z,1
237,1,10.5097134132,-85.3692961391,65.03,2014-01-24T16:15:36Z,2
238,1,10.5096322764,-85.3692427464,65.03,2014-01-24T16:16:36Z,3
239,1,10.5095947254,-85.3692193609,65.99,2014-01-24T16:17:36Z,4
240,1,10.5096160993,-85.3692385554,65.03,2014-01-24T16:18:36Z,5
241,1,10.509641245,-85.369283231,64.55,2014-01-24T16:19:36Z,1
242,1,10.5096508842,-85.3692768607,64.55,2014-01-24T16:20:36Z,2
243,1,10.5096563324,-85.3692141641,65.03,2014-01-24T16:21:36Z,3
244,1,10.5096316896,-85.3692220431,65.51,2014-01-24T16:22:36Z,4
245,1,10.5096202902,-85.36913638,64.55,2014-01-24T16:23:36Z,5
246,1,10.5097161792,-85.3690960631,65.51,2014-01-24T16:24:36Z,1
247,1,10.5096921232,-85.3691834025,65.99,2014-01-24T16:25:36Z,2
248,1,10.5096554942,-85.3691964783,65.03,2014-01-24T16:26:36Z,3
249,1,10.5095150135,-85.3691844083,65.99,2014-01-24T16:27:36Z,4
250,1,10.509462459,-85.369154904,64.55,2014-01-24T16:28:36Z,5
251,1,10.5094982497,-85.369107211,65.03,2014-01-24T16:29:36Z,1
252,1,10.5094945617,-85.369122047,65.03,2014-01-24T16:30:36Z,2
253,1,10.5094400793,-85.3691398166,64.55,2014-01-24T16:31:36Z,3
254,1,10.5094483774,-85.3691335302,64.07,2014-01-24T16:31:46Z,4
255,1,10.5094145983,-85.3686201386,57.34,2014-01-24T16:36:36Z,5
256,1,10.5094751157,-85.3686273471,56.86,2014-01-24T16:37:36Z,1
257,1,10.5095587671,-85.3684841841,56.37,2014-01-24T16:38:36Z,2
258,1,10.5095572583,-85.3684644029,56.86,2014-01-24T16:39:36Z,3
259,1,10.5095487926,-85.3684303723,54.45,2014-01-24T16:40:36Z,4
260,1,10.5095223058,-85.3684341442,54.45,2014-01-24T16:41:36Z,5
261,1,10.5095122475,-85.368420817,54.93,2014-01-24T16:42:36Z,1
262,1,10.5095311068,-85.368447639,55.41,2014-01-24T16:43:36Z,2
263,1,10.509472182,-85.3684680071,54.93,2014-01-24T16:44:36Z,3
264,1,10.5094852578,-85.3684834298,55.41,2014-01-24T16:45:36Z,4
265,1,10.5094480421,-85.368560208,54.45,2014-01-24T16:46:36Z,5
266,1,10.5094752833,-85.3685472161,55.89,2014-01-24T16:47:36Z,1
267,1,10.5094627943,-85.3684453759,55.89,2014-01-24T16:48:36Z,2
268,1,10.5094700027,-85.3684658278,55.89,2014-01-24T16:49:36Z,3
269,1,10.5094546638,-85.368444873,56.37,2014-01-24T16:50:36Z,4
270,1,10.5094227288,-85.3684827592,56.37,2014-01-24T16:51:36Z,5
271,1,10.5094083119,-85.3683555219,57.34,2014-01-24T16:52:36Z,1
272,1,10.5093988404,-85.3684095852,56.37,2014-01-24T16:53:36Z,2
273,1,10.5092932284,-85.3682756424,55.89,2014-01-24T16:54:36Z,3
274,1,10.5092287716,-85.368288802,55.41,2014-01-24T16:55:36Z,4
275,1,10.5092399195,-85.3682586271,55.89,2014-01-24T16:56:36Z,5
276,1,10.509401774,-85.3682812583,55.89,2014-01-24T16:57:36Z,1
277,1,10.509343436,-85.3681976907,56.37,2014-01-24T16:58:36Z,2
278,1,10.5094029475,-85.3682874609,57.82,2014-01-24T16:59:36Z,3
279,1,10.5093669053,-85.3682706971,57.82,2014-01-24T17:00:36Z,4
280,1,10.5094157718,-85.3682763968,59.26,2014-01-24T17:01:36Z,5
281,1,10.5093779694,-85.3682250995,59.26,2014-01-24T17:02:36Z,1
282,1,10.5094914604,-85.3682987764,58.3,2014-01-24T17:03:36Z,2
283,1,10.509428177,-85.3682353254,58.3,2014-01-24T17:04:36Z,3
284,1,10.5094302725,-85.3683402669,58.3,2014-01-24T17:05:36Z,4
285,1,10.5093026999,-85.368303638,58.78,2014-01-24T17:06:36Z,5
286,1,10.5092326272,-85.3682788275,59.26,2014-01-24T17:07:36Z,1
287,1,10.5092519056,-85.3682447132,59.74,2014-01-24T17:08:36Z,2
288,1,10.5092538334,-85.3681639954,59.26,2014-01-24T17:09:36Z,3
289,1,10.509191053,-85.3680075891,58.78,2014-01-24T17:10:36Z,4
290,1,10.509225335,-85.3680713754,59.26,2014-01-24T17:11:36Z,5
291,1,10.5091918074,-85.3680898994,60.22,2014-01-24T17:12:36Z,1
292,1,10.5091763847,-85.3679748997,59.26,2014-01-24T17:13:36Z,2
293,1,10.5091911368,-85.3678577207,58.78,2014-01-24T17:14:36Z,3
294,1,10.5091906339,-85.3677925933,59.26,2014-01-24T17:15:36Z,4
295,1,10.5091663264,-85.3677659389,59.74,2014-01-24T17:16:36Z,5
296,1,10.5090827588,-85.3677318245,59.26,2014-01-24T17:17:36Z,1
297,1,10.508938171,-85.367587572,57.82,2014-01-24T17:18:36Z,2
298,1,10.5089289509,-85.367404595,56.86,2014-01-24T17:19:35Z,3
299,1,10.5089624785,-85.3673864901,56.37,2014-01-24T17:20:35Z,4
300,1,10.5089611374,-85.3674220294,57.34,2014-01-24T17:21:35Z,5
301,1,10.5089663342,-85.3673937824,56.37,2014-01-24T17:22:35Z,1
302,1,10.5090394244,-85.3674552217,56.86,2014-01-24T17:23:35Z,2
303,1,10.5090082437,-85.3673372045,57.34,2014-01-24T17:24:35Z,3
304,1,10.5089127738,-85.3673872445,56.86,2014-01-24T17:25:35Z,4
305,1,10.5089732911,-85.3674557246,58.3,2014-01-24T17:26:35Z,5
306,1,10.5089726206,-85.3673926089,57.34,2014-01-24T17:27:35Z,1
307,1,10.5089931563,-85.3673900105,57.34,2014-01-24T17:28:34Z,2
308,1,10.5089779012,-85.3674223647,57.34,2014-01-24T17:29:35Z,3
309,1,10.5090412684,-85.3674656153,59.74,2014-01-24T17:30:35Z,4
310,1,10.5090507399,-85.3674304113,57.34,2014-01-24T17:31:35Z,5
311,1,10.5090790708,-85.3672128171,57.82,2014-01-24T17:32:35Z,1
312,1,10.5088199023,-85.3670931235,61.66,2014-01-24T17:33:35Z,2
313,1,10.5086353328,-85.3671004158,62.62,2014-01-24T17:34:35Z,3
314,1,10.508638937,-85.3670192789,61.66,2014-01-24T17:35:35Z,4
315,1,10.5086492468,-85.36694468,61.66,2014-01-24T17:36:35Z,5
316,1,10.5086905695,-85.3668264113,60.7,2014-01-24T17:37:35Z,1
317,1,10.5086303037,-85.3667920455,60.22,2014-01-24T17:38:35Z,2
318,1,10.5086553656,-85.3665951546,60.7,2014-01-24T17:39:35Z,3
319,1,10.508661652,-85.3662912268,61.18,2014-01-24T17:40:35Z,4
320,1,10.5084894039,-85.3661079146,62.14,2014-01-24T17:41:35Z,5
321,1,10.5084061716,-85.3661556076,61.66,2014-01-24T17:42:35Z,1
322,1,10.5084430519,-85.3661999479,61.18,2014-01-24T17:43:35Z,2
323,1,10.5084508471,-85.3661682643,60.22,2014-01-24T17:44:35Z,3
324,1,10.5084329937,-85.366194332,59.26,2014-01-24T17:45:35Z,4
325,1,10.5085010547,-85.3662034683,58.3,2014-01-24T17:46:35Z,5
326,1,10.5084825307,-85.3662511613,59.26,2014-01-24T17:47:35Z,1
327,1,10.508461576,-85.3662244231,58.3,2014-01-24T17:48:35Z,2
328,1,10.5085066706,-85.3661550209,57.82,2014-01-24T17:49:35Z,3
329,1,10.5084686168,-85.3662576154,57.34,2014-01-24T17:50:35Z,4
330,1,10.5084666889,-85.3662123531,57.82,2014-01-24T17:51:35Z,5
331,1,10.5084361788,-85.3662307095,57.34,2014-01-24T17:52:35Z,1
332,1,10.5084410403,-85.3662084974,56.86,2014-01-24T17:53:35Z,2
333,1,10.5084119551,-85.3662097547,58.3,2014-01-24T17:54:35Z,3
334,1,10.5084691197,-85.3662812524,57.82,2014-01-24T17:55:35Z,4
335,1,10.5084644258,-85.3662608843,57.34,2014-01-24T17:56:35Z,5
336,1,10.5084394477,-85.3662080783,57.82,2014-01-24T17:57:35Z,1
337,1,10.5083998851,-85.3661903087,56.37,2014-01-24T17:58:35Z,2
338,1,10.5083759967,-85.3662160411,55.41,2014-01-24T17:59:35Z,3
339,1,10.5083821155,-85.3662308771,55.89,2014-01-24T18:00:35Z,4
340,1,10.5083705485,-85.3662474733,55.41,2014-01-24T18:01:35Z,5
341,1,10.5083796009,-85.366221657,53.49,2014-01-24T18:02:35Z,1
342,1,10.5084560439,-85.3661703598,55.41,2014-01-24T18:03:35Z,2
343,1,10.5084052496,-85.3662370797,53.49,2014-01-24T18:04:35Z,3
344,1,10.5084246118,-85.3664415982,53.49,2014-01-24T18:05:35Z,4
345,1,10.5084630847,-85.3664783109,52.53,2014-01-24T18:06:35Z,5
346,1,10.508481944,-85.3664566018,52.53,2014-01-24T18:07:35Z,1
347,1,10.5084205046,-85.3663903009,52.53,2014-01-24T18:08:35Z,2
348,1,10.508440705,-85.3664451186,52.53,2014-01-24T18:09:35Z,3
349,1,10.5085009709,-85.3664513212,52.05,2014-01-24T18:10:35Z,4
350,1,10.5084305629,-85.3664909676,50.61,2014-01-24T18:11:35Z,5
351,1,10.5084490869,-85.366467163,50.61,2014-01-24T18:12:35Z,1
352,1,10.5084338319,-85.3664542548,51.09,2014-01-24T18:13:35Z,2
